2025-11-11T15:52:09Z | DETECTED | /Users/justinharmon/Hammer Consulting Dropbox/Justin Harmon/Screenshots/Screenshot 2025-11-11 at 9.52.03 AM.png
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_20251108_080235_feature_team76.meta.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_20251108_080235_feature_team76.meta.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_8825_BRAIN_TRANSPORT_2025-11-08.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_8825_BRAIN_TRANSPORT_2025-11-08.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_8825_inbox_chat_upload.meta.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_8825_inbox_chat_upload.meta.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_T-8825-20251108-161230.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_T-8825-20251108-161230.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_T-8825-20251108-162130.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_T-8825-20251108-162130.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_T-8825-20251108-162131.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_T-8825-20251108-162131.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_T-8825-20251108-163055.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_T-8825-20251108-163055.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_T-8825-20251108-163843.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_T-8825-20251108-163843.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_justinharmon-cv (1).error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_justinharmon-cv (1).error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_justinharmon-cv.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_justinharmon-cv.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_justinharmon.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_justinharmon.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_simple_note_3.meta.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_simple_note_3.meta.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_test_joju_achievement.meta.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_test_joju_achievement.meta.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_test_lane_a_achievement.meta.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_test_lane_a_achievement.meta.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_test_lane_a_meeting.meta.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002417_test_lane_a_meeting.meta.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002724_test_hcss_meeting_notes.meta.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002724_test_hcss_meeting_notes.meta.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002724_test_lane_b_workflow.meta.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002724_test_lane_b_workflow.meta.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_20251108_080235_feature_team76.meta.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_20251108_080235_feature_team76.meta.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_20251108_155917_test_hcss_meeting_notes.meta.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_20251108_155917_test_hcss_meeting_notes.meta.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_20251108_160257_simple_note_2.meta.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_20251108_160257_simple_note_2.meta.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_8825_BRAIN_TRANSPORT_2025-11-08.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_8825_BRAIN_TRANSPORT_2025-11-08.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_8825_inbox_chat_upload.meta.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_8825_inbox_chat_upload.meta.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_T-8825-20251108-161230.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_T-8825-20251108-161230.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_T-8825-20251108-162130.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_T-8825-20251108-162130.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_T-8825-20251108-162131.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_T-8825-20251108-162131.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_T-8825-20251108-163055.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_T-8825-20251108-163055.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_T-8825-20251108-163843.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_T-8825-20251108-163843.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_T-8825-20251109-002416.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_T-8825-20251109-002416.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_T-8825-20251109-002417.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_T-8825-20251109-002417.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_justinharmon-cv (1).error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_justinharmon-cv (1).error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_justinharmon-cv.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_justinharmon-cv.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_justinharmon.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_justinharmon.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_simple_note_1.meta.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_simple_note_1.meta.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_simple_note_2.meta.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_simple_note_2.meta.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_simple_note_3.meta.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_simple_note_3.meta.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_test_dropbox_watch.meta.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_test_dropbox_watch.meta.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_test_joju_achievement.meta.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_test_joju_achievement.meta.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_test_lane_a_achievement.meta.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_test_lane_a_achievement.meta.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_test_lane_a_meeting.meta.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002725_test_lane_a_meeting.meta.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002836_20251108_080235_feature_team76.meta.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002836_20251108_080235_feature_team76.meta.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002836_8825_BRAIN_TRANSPORT_2025-11-08.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002836_8825_BRAIN_TRANSPORT_2025-11-08.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002836_8825_inbox_chat_upload.meta.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002836_8825_inbox_chat_upload.meta.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002836_T-8825-20251108-161230.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002836_T-8825-20251108-161230.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002836_T-8825-20251108-163843.error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002836_T-8825-20251108-163843.error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002836_justinharmon-cv (1).error.txt
2025-11-11T19:49:07Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002836_justinharmon-cv (1).error.txt
2025-11-11T19:49:07Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002836_simple_note_1.meta.error.txt
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002836_simple_note_1.meta.error.txt
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002836_simple_note_3.meta.error.txt
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002836_simple_note_3.meta.error.txt
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002836_test_dropbox_watch.meta.error.txt
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002836_test_dropbox_watch.meta.error.txt
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002836_test_hcss_meeting_notes.meta.error.txt
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002836_test_hcss_meeting_notes.meta.error.txt
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002836_test_lane_a_achievement.meta.error.txt
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002836_test_lane_a_achievement.meta.error.txt
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002836_test_lane_a_meeting.meta.error.txt
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002836_test_lane_a_meeting.meta.error.txt
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002836_test_lane_b_workflow.meta.error.txt
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002836_test_lane_b_workflow.meta.error.txt
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002837_20251108_155917_test_hcss_meeting_notes.meta.error.txt
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002837_20251108_155917_test_hcss_meeting_notes.meta.error.txt
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002837_20251108_160257_simple_note_2.meta.error.txt
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002837_20251108_160257_simple_note_2.meta.error.txt
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002837_T-8825-20251108-162130.error.txt
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002837_T-8825-20251108-162130.error.txt
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002837_T-8825-20251108-162131.error.txt
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002837_T-8825-20251108-162131.error.txt
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002837_T-8825-20251108-163055.error.txt
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002837_T-8825-20251108-163055.error.txt
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002837_T-8825-20251109-002416.error.txt
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002837_T-8825-20251109-002416.error.txt
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002837_T-8825-20251109-002417.error.txt
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002837_T-8825-20251109-002417.error.txt
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002837_justinharmon-cv.error.txt
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002837_justinharmon-cv.error.txt
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002837_justinharmon.error.txt
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002837_justinharmon.error.txt
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002837_simple_note_2.meta.error.txt
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002837_simple_note_2.meta.error.txt
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002837_test_joju_achievement.meta.error.txt
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/20251109_002837_test_joju_achievement.meta.error.txt
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/8825_BRAIN_SYNC_2025-11-08.md
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/8825_BRAIN_SYNC_2025-11-08.md
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/8825_Founders_Sprint_Brief_v1.0.txt
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/8825_Founders_Sprint_Brief_v1.0.txt
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/8825_INBOX_INGESTION_SYSTEM_20251108.docx
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/8825_INBOX_INGESTION_SYSTEM_20251108.docx
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/8825_inbox_ingestion_plan.txt
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/8825_inbox_ingestion_plan.txt
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/CHATGPT_INSTRUCTIONS.txt
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/CHATGPT_INSTRUCTIONS.txt
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/CHATGPT_QUICK_SETUP.md
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/CHATGPT_QUICK_SETUP.md
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/Chat_Mining_Report_2025-11-08.txt
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/Chat_Mining_Report_2025-11-08.txt
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/DROPBOX_MOBILE_SOLUTION.md
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/DROPBOX_MOBILE_SOLUTION.md
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/HCSS_Q1_2025_FULL_SESSION_LOG.txt
2025-11-11T19:49:08Z | QUEUED   | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/HCSS_Q1_2025_FULL_SESSION_LOG.txt
2025-11-11T19:49:08Z | DETECTED | /Users/justinharmon/Downloads/OLD_8825_INBOX_ARCHIVE_20251109/8825_inbox/pending/MCP_SERVER_SETUP_COMPLETE.md
